Receiver Account,Sender account,Amount,Date
3441,4240,27,03-03-2018 11:29:00
3441,4240,12,03-03-2018 11:29:00
7953,1746,81,03-03-2018 11:29:00
7953,1746,14,03-03-2018 11:29:00
7953,1746,67,03-03-2018 11:29:00
7953,1746,53,03-03-2018 11:29:00
7953,1746,92,03-03-2018 11:29:00
7953,1746,62,03-03-2018 11:29:00
7953,1746,82,03-03-2018 11:29:00
7953,1746,26,03-03-2018 11:29:00
7953,1746,45,03-03-2018 11:29:00
7953,1746,54,03-03-2018 11:29:00
7953,1746,27,03-03-2018 11:29:00
7953,1746,12,03-03-2018 11:29:00
7953,1746,30,03-03-2018 11:29:00
7953,1746,91,03-03-2018 11:29:00
7953,1746,85,03-03-2018 11:29:00
7953,1746,69,03-03-2018 11:29:00
7953,1746,94,03-03-2018 11:29:00
7953,1746,48,03-03-2018 11:29:00
7953,1746,52,03-03-2018 11:29:00
7953,1746,93,03-03-2018 11:29:00
7953,1746,77,03-03-2018 11:29:00
7953,1746,35,03-03-2018 11:29:00
7953,1746,36,03-03-2018 11:29:00
7953,1746,45,03-03-2018 11:29:00
7953,1746,15,03-03-2018 11:29:00
7953,1746,58,03-03-2018 11:29:00
7953,1746,14,03-03-2018 11:29:00
7953,1746,35,03-03-2018 11:29:00
7953,1746,72,03-03-2018 11:29:00
7953,1746,78,03-03-2018 11:29:00
7953,1746,34,03-03-2018 11:29:00
7953,1746,97,03-03-2018 11:29:00
7953,1746,11,03-03-2018 11:29:00
7953,1746,82,03-03-2018 11:29:00
7953,1746,95,03-03-2018 11:29:00
7953,1746,66,03-03-2018 11:29:00
7953,1746,53,03-03-2018 11:29:00
7953,1746,15,03-03-2018 11:29:00
7953,1746,97,03-03-2018 11:29:00
7953,1746,37,03-03-2018 11:29:00
7953,1746,64,03-03-2018 11:29:00
7953,1746,56,03-03-2018 11:29:00
7953,1746,36,03-03-2018 11:29:00
7953,1746,84,03-03-2018 11:29:00
7953,1746,16,03-03-2018 11:29:00
7953,1746,30,03-03-2018 11:29:00
7953,1746,61,03-03-2018 11:29:00
7953,1746,30,03-03-2018 11:29:00
7953,1746,35,03-03-2018 11:29:00
7953,1746,53,03-03-2018 11:29:00
1951,7007,92,03-03-2018 11:29:00
1951,7007,86,03-03-2018 11:29:00
1951,7007,18,03-03-2018 11:29:00
1951,7007,89,03-03-2018 11:29:00
1951,7007,32,03-03-2018 11:29:00
1951,7007,39,03-03-2018 11:29:00
1951,7007,42,03-03-2018 11:29:00
1951,7007,83,03-03-2018 11:29:00
1951,7007,100,03-03-2018 11:29:00
1951,7007,92,03-03-2018 11:29:00
1951,7007,66,03-03-2018 11:29:00
1951,7007,57,03-03-2018 11:29:00
1951,7007,18,03-03-2018 11:29:00
1951,7007,39,03-03-2018 11:29:00
1951,7007,11,03-03-2018 11:29:00
1951,7007,51,03-03-2018 11:29:00
1951,7007,49,03-03-2018 11:29:00
1951,7007,22,03-03-2018 11:29:00
1951,7007,52,03-03-2018 11:29:00
1951,7007,69,03-03-2018 11:29:00
1951,7007,86,03-03-2018 11:29:00
1951,7007,37,03-03-2018 11:29:00
1951,7007,41,03-03-2018 11:29:00
1951,7007,23,03-03-2018 11:29:00
1951,7007,69,03-03-2018 11:29:00
1951,7007,85,03-03-2018 11:29:00
1951,7007,83,03-03-2018 11:29:00
1951,7007,38,03-03-2018 11:29:00
1951,7007,16,03-03-2018 11:29:00
1951,7007,65,03-03-2018 11:29:00
1951,7007,97,03-03-2018 11:29:00
1951,7007,84,03-03-2018 11:29:00
1951,7007,93,03-03-2018 11:29:00
1951,7007,61,03-03-2018 11:29:00
1951,7007,76,03-03-2018 11:29:00
1951,7007,46,03-03-2018 11:29:00
1951,7007,23,03-03-2018 11:29:00
1951,7007,93,03-03-2018 11:29:00
1951,7007,50,03-03-2018 11:29:00
1951,7007,44,03-03-2018 11:29:00
1951,7007,85,03-03-2018 11:29:00
1951,7007,75,03-03-2018 11:29:00
1951,7007,50,03-03-2018 11:29:00
1951,7007,11,03-03-2018 11:29:00
1951,7007,52,03-03-2018 11:29:00
1951,7007,57,03-03-2018 11:29:00
1951,7007,36,03-03-2018 11:29:00
1951,7007,78,03-03-2018 11:29:00
1951,7007,56,03-03-2018 11:29:00
1951,7007,37,03-03-2018 11:29:00
5750,8679,92,03-03-2018 11:29:00
5750,8679,65,03-03-2018 11:29:00
5750,8679,62,03-03-2018 11:29:00
5750,8679,73,03-03-2018 11:29:00
5750,8679,21,03-03-2018 11:29:00
5750,8679,81,03-03-2018 11:29:00
5750,8679,33,03-03-2018 11:29:00
5750,8679,33,03-03-2018 11:29:00
5750,8679,100,03-03-2018 11:29:00
5750,8679,39,03-03-2018 11:29:00
5750,8679,64,03-03-2018 11:29:00
5750,8679,44,03-03-2018 11:29:00
5750,8679,87,03-03-2018 11:29:00
5750,8679,31,03-03-2018 11:29:00
5750,8679,37,03-03-2018 11:29:00
5750,8679,30,03-03-2018 11:29:00
5750,8679,27,03-03-2018 11:29:00
5750,8679,50,03-03-2018 11:29:00
5750,8679,79,03-03-2018 11:29:00
5750,8679,72,03-03-2018 11:29:00
5750,8679,13,03-03-2018 11:29:00
5750,8679,44,03-03-2018 11:29:00
5750,8679,60,03-03-2018 11:29:00
5750,8679,34,03-03-2018 11:29:00
5750,8679,22,03-03-2018 11:29:00
5750,8679,13,03-03-2018 11:29:00
5750,8679,87,03-03-2018 11:29:00
5750,8679,42,03-03-2018 11:29:00
5750,8679,24,03-03-2018 11:29:00
5750,8679,21,03-03-2018 11:29:00
5750,8679,19,03-03-2018 11:29:00
5750,8679,85,03-03-2018 11:29:00
5750,8679,98,03-03-2018 11:29:00
5750,8679,18,03-03-2018 11:29:00
5750,8679,73,03-03-2018 11:29:00
5750,8679,10,03-03-2018 11:29:00
5750,8679,19,03-03-2018 11:29:00
5750,8679,73,03-03-2018 11:29:00
5750,8679,61,03-03-2018 11:29:00
5750,8679,46,03-03-2018 11:29:00
5750,8679,39,03-03-2018 11:29:00
5750,8679,53,03-03-2018 11:29:00
5750,8679,18,03-03-2018 11:29:00
5750,8679,85,03-03-2018 11:29:00
5750,8679,55,03-03-2018 11:29:00
5750,8679,26,03-03-2018 11:29:00
5750,8679,46,03-03-2018 11:29:00
5750,8679,64,03-03-2018 11:29:00
5750,8679,44,03-03-2018 11:29:00
5750,8679,19,03-03-2018 11:29:00
6886,4764,24,03-03-2018 11:29:00
6886,4764,27,03-03-2018 11:29:00
6886,4764,49,03-03-2018 11:29:00
6886,4764,46,03-03-2018 11:29:00
6886,4764,83,03-03-2018 11:29:00
6886,4764,78,03-03-2018 11:29:00
6886,4764,16,03-03-2018 11:29:00
6886,4764,87,03-03-2018 11:29:00
6886,4764,74,03-03-2018 11:29:00
6886,4764,91,03-03-2018 11:29:00
6886,4764,57,03-03-2018 11:29:00
6886,4764,88,03-03-2018 11:29:00
6886,4764,27,03-03-2018 11:29:00
6886,4764,19,03-03-2018 11:29:00
6886,4764,47,03-03-2018 11:29:00
6886,4764,81,03-03-2018 11:29:00
6886,4764,82,03-03-2018 11:29:00
6886,4764,85,03-03-2018 11:29:00
6886,4764,19,03-03-2018 11:29:00
6886,4764,32,03-03-2018 11:29:00
6886,4764,44,03-03-2018 11:29:00
6886,4764,84,03-03-2018 11:29:00
6886,4764,77,03-03-2018 11:29:00
6886,4764,93,03-03-2018 11:29:00
6886,4764,26,03-03-2018 11:29:00
6886,4764,32,03-03-2018 11:29:00
6886,4764,36,03-03-2018 11:29:00
6886,4764,26,03-03-2018 11:29:00
6886,4764,71,03-03-2018 11:29:00
6886,4764,30,03-03-2018 11:29:00
6886,4764,57,03-03-2018 11:29:00
6886,4764,69,03-03-2018 11:29:00
6886,4764,36,03-03-2018 11:29:00
6886,4764,92,03-03-2018 11:29:00
6886,4764,100,03-03-2018 11:29:00
6886,4764,70,03-03-2018 11:29:00
6886,4764,77,03-03-2018 11:29:00
6886,4764,82,03-03-2018 11:29:00
6886,4764,81,03-03-2018 11:29:00
6886,4764,69,03-03-2018 11:29:00
6886,4764,34,03-03-2018 11:29:00
6886,4764,86,03-03-2018 11:29:00
6886,4764,54,03-03-2018 11:29:00
6886,4764,48,03-03-2018 11:29:00
6886,4764,72,03-03-2018 11:29:00
6886,4764,62,03-03-2018 11:29:00
6886,4764,30,03-03-2018 11:29:00
6886,4764,35,03-03-2018 11:29:00
6886,4764,73,03-03-2018 11:29:00
6886,4764,100,03-03-2018 11:29:00
6775,4479,64,03-03-2018 11:29:00
6775,4479,23,03-03-2018 11:29:00
6775,4479,38,03-03-2018 11:29:00
6775,4479,32,03-03-2018 11:29:00
6775,4479,61,03-03-2018 11:29:00
6775,4479,23,03-03-2018 11:29:00
6775,4479,82,03-03-2018 11:29:00
6775,4479,43,03-03-2018 11:29:00
6775,4479,77,03-03-2018 11:29:00
6775,4479,55,03-03-2018 11:29:00
6775,4479,96,03-03-2018 11:29:00
6775,4479,33,03-03-2018 11:29:00
6775,4479,87,03-03-2018 11:29:00
6775,4479,40,03-03-2018 11:29:00
6775,4479,87,03-03-2018 11:29:00
6775,4479,79,03-03-2018 11:29:00
6775,4479,84,03-03-2018 11:29:00
6775,4479,23,03-03-2018 11:29:00
6775,4479,56,03-03-2018 11:29:00
6775,4479,95,03-03-2018 11:29:00
6775,4479,75,03-03-2018 11:29:00
6775,4479,20,03-03-2018 11:29:00
6775,4479,24,03-03-2018 11:29:00
6775,4479,37,03-03-2018 11:29:00
6775,4479,92,03-03-2018 11:29:00
6775,4479,48,03-03-2018 11:29:00
6775,4479,57,03-03-2018 11:29:00
6775,4479,23,03-03-2018 11:29:00
6775,4479,11,03-03-2018 11:29:00
6775,4479,58,03-03-2018 11:29:00
6775,4479,20,03-03-2018 11:29:00
6775,4479,17,03-03-2018 11:29:00
6775,4479,14,03-03-2018 11:29:00
6775,4479,18,03-03-2018 11:29:00
6775,4479,10,03-03-2018 11:29:00
6775,4479,33,03-03-2018 11:29:00
6775,4479,88,03-03-2018 11:29:00
6775,4479,29,03-03-2018 11:29:00
6775,4479,21,03-03-2018 11:29:00
6775,4479,56,03-03-2018 11:29:00
6775,4479,31,03-03-2018 11:29:00
6775,4479,81,03-03-2018 11:29:00
6775,4479,91,03-03-2018 11:29:00
6775,4479,68,03-03-2018 11:29:00
6775,4479,64,03-03-2018 11:29:00
6775,4479,23,03-03-2018 11:29:00
6775,4479,18,03-03-2018 11:29:00
6775,4479,75,03-03-2018 11:29:00
6775,4479,52,03-03-2018 11:29:00
6775,4479,95,03-03-2018 11:29:00
1908,9353,21,03-03-2018 11:29:00
1908,9353,66,03-03-2018 11:29:00
1908,9353,85,03-03-2018 11:29:00
1908,9353,96,03-03-2018 11:29:00
1908,9353,60,03-03-2018 11:29:00
1908,9353,47,03-03-2018 11:29:00
1908,9353,65,03-03-2018 11:29:00
1908,9353,12,03-03-2018 11:29:00
1908,9353,29,03-03-2018 11:29:00
1908,9353,23,03-03-2018 11:29:00
1908,9353,32,03-03-2018 11:29:00
1908,9353,83,03-03-2018 11:29:00
1908,9353,29,03-03-2018 11:29:00
1908,9353,56,03-03-2018 11:29:00
1908,9353,89,03-03-2018 11:29:00
1908,9353,22,03-03-2018 11:29:00
1908,9353,60,03-03-2018 11:29:00
1908,9353,29,03-03-2018 11:29:00
1908,9353,33,03-03-2018 11:29:00
1908,9353,76,03-03-2018 11:29:00
1908,9353,97,03-03-2018 11:29:00
1908,9353,62,03-03-2018 11:29:00
1908,9353,35,03-03-2018 11:29:00
1908,9353,76,03-03-2018 11:29:00
1908,9353,54,03-03-2018 11:29:00
1908,9353,79,03-03-2018 11:29:00
1908,9353,31,03-03-2018 11:29:00
1908,9353,28,03-03-2018 11:29:00
1908,9353,58,03-03-2018 11:29:00
1908,9353,53,03-03-2018 11:29:00
1908,9353,90,03-03-2018 11:29:00
1908,9353,76,03-03-2018 11:29:00
1908,9353,88,03-03-2018 11:29:00
1908,9353,13,03-03-2018 11:29:00
1908,9353,42,03-03-2018 11:29:00
1908,9353,96,03-03-2018 11:29:00
1908,9353,50,03-03-2018 11:29:00
1908,9353,24,03-03-2018 11:29:00
1908,9353,77,03-03-2018 11:29:00
1908,9353,57,03-03-2018 11:29:00
1908,9353,54,03-03-2018 11:29:00
1908,9353,75,03-03-2018 11:29:00
1908,9353,98,03-03-2018 11:29:00
1908,9353,26,03-03-2018 11:29:00
1908,9353,97,03-03-2018 11:29:00
1908,9353,48,03-03-2018 11:29:00
1908,9353,41,03-03-2018 11:29:00
1908,9353,52,03-03-2018 11:29:00
1908,9353,91,03-03-2018 11:29:00
1908,9353,87,03-03-2018 11:29:00
3215,8233,96,03-03-2018 11:29:00
3215,8233,41,03-03-2018 11:29:00
3215,8233,61,03-03-2018 11:29:00
3215,8233,83,03-03-2018 11:29:00
3215,8233,36,03-03-2018 11:29:00
3215,8233,52,03-03-2018 11:29:00
3215,8233,72,03-03-2018 11:29:00
3215,8233,24,03-03-2018 11:29:00
3215,8233,32,03-03-2018 11:29:00
3215,8233,81,03-03-2018 11:29:00
3215,8233,46,03-03-2018 11:29:00
3215,8233,37,03-03-2018 11:29:00
3215,8233,53,03-03-2018 11:29:00
3215,8233,46,03-03-2018 11:29:00
3215,8233,89,03-03-2018 11:29:00
3215,8233,88,03-03-2018 11:29:00
3215,8233,50,03-03-2018 11:29:00
3215,8233,49,03-03-2018 11:29:00
3215,8233,35,03-03-2018 11:29:00
3215,8233,92,03-03-2018 11:29:00
3215,8233,57,03-03-2018 11:29:00
3215,8233,33,03-03-2018 11:29:00
3215,8233,29,03-03-2018 11:29:00
3215,8233,33,03-03-2018 11:29:00
3215,8233,87,03-03-2018 11:29:00
3215,8233,16,03-03-2018 11:29:00
3215,8233,65,03-03-2018 11:29:00
3215,8233,39,03-03-2018 11:29:00
3215,8233,67,03-03-2018 11:29:00
3215,8233,39,03-03-2018 11:29:00
3215,8233,55,03-03-2018 11:29:00
3215,8233,71,03-03-2018 11:29:00
3215,8233,24,03-03-2018 11:29:00
3215,8233,73,03-03-2018 11:29:00
3215,8233,13,03-03-2018 11:29:00
3215,8233,30,03-03-2018 11:29:00
3215,8233,79,03-03-2018 11:29:00
3215,8233,35,03-03-2018 11:29:00
3215,8233,90,03-03-2018 11:29:00
3215,8233,40,03-03-2018 11:29:00
3215,8233,34,03-03-2018 11:29:00
3215,8233,53,03-03-2018 11:29:00
3215,8233,57,03-03-2018 11:29:00
3215,8233,48,03-03-2018 11:29:00
3215,8233,62,03-03-2018 11:29:00
3215,8233,18,03-03-2018 11:29:00
3215,8233,78,03-03-2018 11:29:00
3215,8233,38,03-03-2018 11:29:00
3215,8233,47,03-03-2018 11:29:00
3215,8233,75,03-03-2018 11:29:00
8217,1283,86,03-03-2018 11:29:00
8217,1283,94,03-03-2018 11:29:00
8217,1283,89,03-03-2018 11:29:00
8217,1283,32,03-03-2018 11:29:00
8217,1283,41,03-03-2018 11:29:00
8217,1283,42,03-03-2018 11:29:00
8217,1283,25,03-03-2018 11:29:00
8217,1283,10,03-03-2018 11:29:00
8217,1283,82,03-03-2018 11:29:00
8217,1283,11,03-03-2018 11:29:00
8217,1283,42,03-03-2018 11:29:00
8217,1283,13,03-03-2018 11:29:00
8217,1283,56,03-03-2018 11:29:00
8217,1283,35,03-03-2018 11:29:00
8217,1283,36,03-03-2018 11:29:00
8217,1283,66,03-03-2018 11:29:00
8217,1283,88,03-03-2018 11:29:00
8217,1283,74,03-03-2018 11:29:00
8217,1283,13,03-03-2018 11:29:00
8217,1283,61,03-03-2018 11:29:00
8217,1283,45,03-03-2018 11:29:00
8217,1283,11,03-03-2018 11:29:00
8217,1283,16,03-03-2018 11:29:00
8217,1283,45,03-03-2018 11:29:00
8217,1283,22,03-03-2018 11:29:00
8217,1283,38,03-03-2018 11:29:00
8217,1283,34,03-03-2018 11:29:00
8217,1283,15,03-03-2018 11:29:00
8217,1283,54,03-03-2018 11:29:00
8217,1283,48,03-03-2018 11:29:00
8217,1283,98,03-03-2018 11:29:00
8217,1283,65,03-03-2018 11:29:00
8217,1283,68,03-03-2018 11:29:00
8217,1283,96,03-03-2018 11:29:00
8217,1283,13,03-03-2018 11:29:00
8217,1283,79,03-03-2018 11:29:00
8217,1283,71,03-03-2018 11:29:00
8217,1283,45,03-03-2018 11:29:00
8217,1283,52,03-03-2018 11:29:00
8217,1283,100,03-03-2018 11:29:00
8217,1283,97,03-03-2018 11:29:00
8217,1283,84,03-03-2018 11:29:00
8217,1283,80,03-03-2018 11:29:00
8217,1283,83,03-03-2018 11:29:00
8217,1283,46,03-03-2018 11:29:00
8217,1283,79,03-03-2018 11:29:00
8217,1283,74,03-03-2018 11:29:00
8217,1283,12,03-03-2018 11:29:00
8217,1283,68,03-03-2018 11:29:00
8217,1283,80,03-03-2018 11:29:00
9685,5507,48,03-03-2018 11:29:00
9685,5507,25,03-03-2018 11:29:00
9685,5507,33,03-03-2018 11:29:00
9685,5507,43,03-03-2018 11:29:00
9685,5507,35,03-03-2018 11:29:00
9685,5507,48,03-03-2018 11:29:00
9685,5507,53,03-03-2018 11:29:00
9685,5507,55,03-03-2018 11:29:00
9685,5507,29,03-03-2018 11:29:00
9685,5507,72,03-03-2018 11:29:00
9685,5507,85,03-03-2018 11:29:00
9685,5507,100,03-03-2018 11:29:00
9685,5507,59,03-03-2018 11:29:00
9685,5507,55,03-03-2018 11:29:00
9685,5507,16,03-03-2018 11:29:00
9685,5507,70,03-03-2018 11:29:00
9685,5507,20,03-03-2018 11:29:00
9685,5507,24,03-03-2018 11:29:00
9685,5507,55,03-03-2018 11:29:00
9685,5507,72,03-03-2018 11:29:00
9685,5507,24,03-03-2018 11:29:00
9685,5507,58,03-03-2018 11:29:00
9685,5507,54,03-03-2018 11:29:00
9685,5507,24,03-03-2018 11:29:00
9685,5507,20,03-03-2018 11:29:00
9685,5507,18,03-03-2018 11:29:00
9685,5507,44,03-03-2018 11:29:00
9685,5507,15,03-03-2018 11:29:00
9685,5507,98,03-03-2018 11:29:00
9685,5507,90,03-03-2018 11:29:00
9685,5507,44,03-03-2018 11:29:00
9685,5507,68,03-03-2018 11:29:00
9685,5507,22,03-03-2018 11:29:00
9685,5507,96,03-03-2018 11:29:00
9685,5507,47,03-03-2018 11:29:00
9685,5507,41,03-03-2018 11:29:00
9685,5507,94,03-03-2018 11:29:00
9685,5507,59,03-03-2018 11:29:00
9685,5507,67,03-03-2018 11:29:00
9685,5507,94,03-03-2018 11:29:00
9685,5507,93,03-03-2018 11:29:00
9685,5507,35,03-03-2018 11:29:00
9685,5507,53,03-03-2018 11:29:00
9685,5507,31,03-03-2018 11:29:00
9685,5507,90,03-03-2018 11:29:00
9685,5507,48,03-03-2018 11:29:00
9685,5507,12,03-03-2018 11:29:00
9685,5507,83,03-03-2018 11:29:00
9685,5507,35,03-03-2018 11:29:00
9685,5507,30,03-03-2018 11:29:00
5213,6582,73,03-03-2018 11:29:00
5213,6582,80,03-03-2018 11:29:00
5213,6582,50,03-03-2018 11:29:00
5213,6582,57,03-03-2018 11:29:00
5213,6582,90,03-03-2018 11:29:00
5213,6582,100,03-03-2018 11:29:00
5213,6582,59,03-03-2018 11:29:00
5213,6582,34,03-03-2018 11:29:00
5213,6582,12,03-03-2018 11:29:00
5213,6582,56,03-03-2018 11:29:00
5213,6582,89,03-03-2018 11:29:00
5213,6582,62,03-03-2018 11:29:00
5213,6582,26,03-03-2018 11:29:00
5213,6582,41,03-03-2018 11:29:00
5213,6582,77,03-03-2018 11:29:00
5213,6582,48,03-03-2018 11:29:00
5213,6582,33,03-03-2018 11:29:00
5213,6582,100,03-03-2018 11:29:00
5213,6582,64,03-03-2018 11:29:00
5213,6582,94,03-03-2018 11:29:00
5213,6582,78,03-03-2018 11:29:00
5213,6582,19,03-03-2018 11:29:00
5213,6582,19,03-03-2018 11:29:00
5213,6582,65,03-03-2018 11:29:00
5213,6582,39,03-03-2018 11:29:00
5213,6582,38,03-03-2018 11:29:00
5213,6582,40,03-03-2018 11:29:00
5213,6582,73,03-03-2018 11:29:00
5213,6582,10,03-03-2018 11:29:00
5213,6582,20,03-03-2018 11:29:00
5213,6582,63,03-03-2018 11:29:00
5213,6582,96,03-03-2018 11:29:00
5213,6582,46,03-03-2018 11:29:00
5213,6582,32,03-03-2018 11:29:00
5213,6582,70,03-03-2018 11:29:00
5213,6582,79,03-03-2018 11:29:00
5213,6582,70,03-03-2018 11:29:00
5213,6582,33,03-03-2018 11:29:00
5213,6582,82,03-03-2018 11:29:00
5213,6582,31,03-03-2018 11:29:00
5213,6582,96,03-03-2018 11:29:00
5213,6582,66,03-03-2018 11:29:00
5213,6582,56,03-03-2018 11:29:00
5213,6582,31,03-03-2018 11:29:00
5213,6582,81,03-03-2018 11:29:00
5213,6582,17,03-03-2018 11:29:00
5213,6582,63,03-03-2018 11:29:00
5213,6582,96,03-03-2018 11:29:00
5213,6582,69,03-03-2018 11:29:00
5213,6582,32,03-03-2018 11:29:00
2065,2387,37,03-03-2018 11:29:00
2065,2387,76,03-03-2018 11:29:00
2065,2387,52,03-03-2018 11:29:00
2065,2387,98,03-03-2018 11:29:00
2065,2387,11,03-03-2018 11:29:00
2065,2387,28,03-03-2018 11:29:00
2065,2387,56,03-03-2018 11:29:00
2065,2387,86,03-03-2018 11:29:00
2065,2387,86,03-03-2018 11:29:00
2065,2387,11,03-03-2018 11:29:00
2065,2387,94,03-03-2018 11:29:00
2065,2387,24,03-03-2018 11:29:00
2065,2387,54,03-03-2018 11:29:00
2065,2387,31,03-03-2018 11:29:00
2065,2387,54,03-03-2018 11:29:00
2065,2387,60,03-03-2018 11:29:00
2065,2387,27,03-03-2018 11:29:00
2065,2387,69,03-03-2018 11:29:00
2065,2387,56,03-03-2018 11:29:00
2065,2387,45,03-03-2018 11:29:00
2065,2387,38,03-03-2018 11:29:00
2065,2387,21,03-03-2018 11:29:00
2065,2387,51,03-03-2018 11:29:00
2065,2387,48,03-03-2018 11:29:00
2065,2387,84,03-03-2018 11:29:00
2065,2387,69,03-03-2018 11:29:00
2065,2387,80,03-03-2018 11:29:00
2065,2387,49,03-03-2018 11:29:00
2065,2387,68,03-03-2018 11:29:00
2065,2387,22,03-03-2018 11:29:00
2065,2387,93,03-03-2018 11:29:00
2065,2387,33,03-03-2018 11:29:00
2065,2387,94,03-03-2018 11:29:00
2065,2387,62,03-03-2018 11:29:00
2065,2387,19,03-03-2018 11:29:00
2065,2387,89,03-03-2018 11:29:00
2065,2387,47,03-03-2018 11:29:00
2065,2387,10,03-03-2018 11:29:00
2065,2387,10,03-03-2018 11:29:00
2065,2387,56,03-03-2018 11:29:00
2065,2387,66,03-03-2018 11:29:00
2065,2387,50,03-03-2018 11:29:00
2065,2387,18,03-03-2018 11:29:00
2065,2387,82,03-03-2018 11:29:00
2065,2387,35,03-03-2018 11:29:00
2065,2387,41,03-03-2018 11:29:00
2065,2387,44,03-03-2018 11:29:00
2065,2387,58,03-03-2018 11:29:00
2065,2387,60,03-03-2018 11:29:00
2065,2387,65,03-03-2018 11:29:00
7011,8097,35,03-03-2018 11:29:00
7011,8097,56,03-03-2018 11:29:00
7011,8097,27,03-03-2018 11:29:00
7011,8097,21,03-03-2018 11:29:00
7011,8097,25,03-03-2018 11:29:00
7011,8097,86,03-03-2018 11:29:00
7011,8097,46,03-03-2018 11:29:00
7011,8097,18,03-03-2018 11:29:00
7011,8097,78,03-03-2018 11:29:00
7011,8097,35,03-03-2018 11:29:00
7011,8097,17,03-03-2018 11:29:00
7011,8097,22,03-03-2018 11:29:00
7011,8097,84,03-03-2018 11:29:00
7011,8097,17,03-03-2018 11:29:00
7011,8097,98,03-03-2018 11:29:00
7011,8097,83,03-03-2018 11:29:00
7011,8097,18,03-03-2018 11:29:00
7011,8097,87,03-03-2018 11:29:00
7011,8097,53,03-03-2018 11:29:00
7011,8097,34,03-03-2018 11:29:00
7011,8097,38,03-03-2018 11:29:00
7011,8097,45,03-03-2018 11:29:00
7011,8097,50,03-03-2018 11:29:00
7011,8097,74,03-03-2018 11:29:00
7011,8097,91,03-03-2018 11:29:00
7011,8097,28,03-03-2018 11:29:00
7011,8097,66,03-03-2018 11:29:00
7011,8097,52,03-03-2018 11:29:00
7011,8097,61,03-03-2018 11:29:00
7011,8097,38,03-03-2018 11:29:00
7011,8097,68,03-03-2018 11:29:00
7011,8097,39,03-03-2018 11:29:00
7011,8097,68,03-03-2018 11:29:00
7011,8097,10,03-03-2018 11:29:00
7011,8097,30,03-03-2018 11:29:00
7011,8097,49,03-03-2018 11:29:00
7011,8097,60,03-03-2018 11:29:00
7011,8097,94,03-03-2018 11:29:00
7011,8097,22,03-03-2018 11:29:00
7011,8097,99,03-03-2018 11:29:00
7011,8097,82,03-03-2018 11:29:00
7011,8097,84,03-03-2018 11:29:00
7011,8097,36,03-03-2018 11:29:00
7011,8097,79,03-03-2018 11:29:00
7011,8097,31,03-03-2018 11:29:00
7011,8097,16,03-03-2018 11:29:00
7011,8097,84,03-03-2018 11:29:00
7011,8097,34,03-03-2018 11:29:00
7011,8097,52,03-03-2018 11:29:00
7011,8097,28,03-03-2018 11:29:00
2620,4484,69,03-03-2018 11:29:00
2620,4484,37,03-03-2018 11:29:00
2620,4484,12,03-03-2018 11:29:00
2620,4484,94,03-03-2018 11:29:00
2620,4484,94,03-03-2018 11:29:00
2620,4484,81,03-03-2018 11:29:00
2620,4484,85,03-03-2018 11:29:00
2620,4484,13,03-03-2018 11:29:00
2620,4484,58,03-03-2018 11:29:00
2620,4484,35,03-03-2018 11:29:00
2620,4484,79,03-03-2018 11:29:00
2620,4484,80,03-03-2018 11:29:00
2620,4484,75,03-03-2018 11:29:00
2620,4484,17,03-03-2018 11:29:00
2620,4484,44,03-03-2018 11:29:00
2620,4484,46,03-03-2018 11:29:00
2620,4484,66,03-03-2018 11:29:00
2620,4484,83,03-03-2018 11:29:00
2620,4484,33,03-03-2018 11:29:00
2620,4484,72,03-03-2018 11:29:00
2620,4484,96,03-03-2018 11:29:00
2620,4484,30,03-03-2018 11:29:00
2620,4484,47,03-03-2018 11:29:00
2620,4484,94,03-03-2018 11:29:00
2620,4484,33,03-03-2018 11:29:00
2620,4484,55,03-03-2018 11:29:00
2620,4484,73,03-03-2018 11:29:00
2620,4484,54,03-03-2018 11:29:00
2620,4484,25,03-03-2018 11:29:00
2620,4484,54,03-03-2018 11:29:00
2620,4484,35,03-03-2018 11:29:00
2620,4484,35,03-03-2018 11:29:00
2620,4484,13,03-03-2018 11:29:00
2620,4484,77,03-03-2018 11:29:00
2620,4484,99,03-03-2018 11:29:00
2620,4484,73,03-03-2018 11:29:00
2620,4484,20,03-03-2018 11:29:00
2620,4484,31,03-03-2018 11:29:00
2620,4484,84,03-03-2018 11:29:00
2620,4484,90,03-03-2018 11:29:00
2620,4484,50,03-03-2018 11:29:00
2620,4484,92,03-03-2018 11:29:00
2620,4484,32,03-03-2018 11:29:00
2620,4484,13,03-03-2018 11:29:00
2620,4484,41,03-03-2018 11:29:00
2620,4484,97,03-03-2018 11:29:00
2620,4484,56,03-03-2018 11:29:00
2620,4484,31,03-03-2018 11:29:00
2620,4484,37,03-03-2018 11:29:00
2620,4484,66,03-03-2018 11:29:00
4229,6384,62,03-03-2018 11:29:00
4229,6384,75,03-03-2018 11:29:00
4229,6384,48,03-03-2018 11:29:00
4229,6384,21,03-03-2018 11:29:00
4229,6384,65,03-03-2018 11:29:00
4229,6384,34,03-03-2018 11:29:00
4229,6384,29,03-03-2018 11:29:00
4229,6384,79,03-03-2018 11:29:00
4229,6384,52,03-03-2018 11:29:00
4229,6384,35,03-03-2018 11:29:00
4229,6384,83,03-03-2018 11:29:00
4229,6384,54,03-03-2018 11:29:00
4229,6384,93,03-03-2018 11:29:00
